country,seasonality,month,unemployment,unemployment_rate
dk,nsa,1994-10,194000,7
dk,nsa,1994-11,191000,6.9
dk,nsa,1994-12,192000,6.9
dk,nsa,1995-01,213000,7.6
dk,nsa,1995-02,207000,7.4
dk,nsa,1995-03,203000,7.2
dk,nsa,1995-04,194000,6.9
dk,nsa,1995-05,179000,6.5
dk,nsa,1995-06,175000,6.3
dk,nsa,1995-07,182000,6.5
dk,nsa,1995-08,191000,6.8
dk,nsa,1995-09,179000,6.4
dk,nsa,1995-10,177000,6.3
dk,nsa,1995-11,176000,6.3
dk,nsa,1995-12,179000,6.4
dk,nsa,1996-01,206000,7.3
dk,nsa,1996-02,203000,7.2
dk,nsa,1996-03,203000,7.2
dk,nsa,1996-04,194000,6.9
dk,nsa,1996-05,175000,6.3
dk,nsa,1996-06,168000,6
dk,nsa,1996-07,181000,6.4
dk,nsa,1996-08,183000,6.5
dk,nsa,1996-09,161000,5.8
dk,nsa,1996-10,157000,5.6
dk,nsa,1996-11,152000,5.4
dk,nsa,1996-12,151000,5.4
dk,nsa,1997-01,179000,6.3
dk,nsa,1997-02,168000,5.9
dk,nsa,1997-03,161000,5.7
dk,nsa,1997-04,151000,5.4
dk,nsa,1997-05,140000,5
dk,nsa,1997-06,134000,4.8
dk,nsa,1997-07,146000,5.2
dk,nsa,1997-08,152000,5.4
dk,nsa,1997-09,135000,4.8
dk,nsa,1997-10,135000,4.8
dk,nsa,1997-11,133000,4.7
dk,nsa,1997-12,137000,4.9
dk,nsa,1998-01,169000,5.9
dk,nsa,1998-02,152000,5.4
dk,nsa,1998-03,147000,5.2
dk,nsa,1998-04,142000,5
dk,nsa,1998-05,131000,4.7
dk,nsa,1998-06,123000,4.4
dk,nsa,1998-07,137000,4.8
dk,nsa,1998-08,144000,5.1
dk,nsa,1998-09,126000,4.5
dk,nsa,1998-10,125000,4.4
dk,nsa,1998-11,123000,4.4
dk,nsa,1998-12,131000,4.6
dk,nsa,1999-01,165000,5.8
dk,nsa,1999-02,155000,5.4
dk,nsa,1999-03,150000,5.3
dk,nsa,1999-04,147000,5.1
dk,nsa,1999-05,135000,4.8
dk,nsa,1999-06,131000,4.6
dk,nsa,1999-07,141000,4.9
dk,nsa,1999-08,158000,5.5
dk,nsa,1999-09,147000,5.1
dk,nsa,1999-10,147000,5.2
dk,nsa,1999-11,145000,5.1
dk,nsa,1999-12,147000,5.2
dk,nsa,2000-01,160000,5.6
dk,nsa,2000-02,137000,4.9
dk,nsa,2000-03,128000,4.5
dk,nsa,2000-04,121000,4.3
dk,nsa,2000-05,118000,4.2
dk,nsa,2000-06,116000,4.1
dk,nsa,2000-07,115000,4.1
dk,nsa,2000-08,121000,4.3
dk,nsa,2000-09,116000,4.1
dk,nsa,2000-10,111000,3.9
dk,nsa,2000-11,111000,3.9
dk,nsa,2000-12,113000,4
dk,nsa,2001-01,134000,4.7
dk,nsa,2001-02,132000,4.6
dk,nsa,2001-03,128000,4.5
dk,nsa,2001-04,120000,4.2
dk,nsa,2001-05,115000,4.1
dk,nsa,2001-06,119000,4.2
dk,nsa,2001-07,126000,4.4
dk,nsa,2001-08,141000,4.9
dk,nsa,2001-09,138000,4.8
dk,nsa,2001-10,137000,4.7
dk,nsa,2001-11,134000,4.6
dk,nsa,2001-12,131000,4.6
dk,nsa,2002-01,142000,5
dk,nsa,2002-02,130000,4.6
dk,nsa,2002-03,125000,4.4
dk,nsa,2002-04,123000,4.3
dk,nsa,2002-05,121000,4.2
dk,nsa,2002-06,123000,4.3
dk,nsa,2002-07,131000,4.6
dk,nsa,2002-08,145000,5
dk,nsa,2002-09,140000,4.9
dk,nsa,2002-10,134000,4.7
dk,nsa,2002-11,129000,4.5
dk,nsa,2002-12,128000,4.5
dk,nsa,2003-01,151000,5.3
dk,nsa,2003-02,151000,5.3
dk,nsa,2003-03,153000,5.4
dk,nsa,2003-04,152000,5.3
dk,nsa,2003-05,154000,5.4
dk,nsa,2003-06,157000,5.5
dk,nsa,2003-07,155000,5.4
dk,nsa,2003-08,164000,5.6
dk,nsa,2003-09,159000,5.5
dk,nsa,2003-10,154000,5.4
dk,nsa,2003-11,152000,5.3
dk,nsa,2003-12,156000,5.5
dk,nsa,2004-01,184000,6.4
dk,nsa,2004-02,176000,6.1
dk,nsa,2004-03,168000,5.8
dk,nsa,2004-04,155000,5.4
dk,nsa,2004-05,145000,5
dk,nsa,2004-06,152000,5.2
dk,nsa,2004-07,163000,5.5
dk,nsa,2004-08,173000,5.9
dk,nsa,2004-09,166000,5.6
dk,nsa,2004-10,150000,5.2
dk,nsa,2004-11,142000,4.9
dk,nsa,2004-12,143000,5
dk,nsa,2005-01,171000,5.9
dk,nsa,2005-02,165000,5.7
dk,nsa,2005-03,161000,5.6
dk,nsa,2005-04,146000,5.1
dk,nsa,2005-05,134000,4.7
dk,nsa,2005-06,134000,4.6
dk,nsa,2005-07,139000,4.8
dk,nsa,2005-08,142000,4.9
dk,nsa,2005-09,133000,4.6
dk,nsa,2005-10,121000,4.2
dk,nsa,2005-11,115000,4
dk,nsa,2005-12,115000,4
dk,nsa,2006-01,132000,4.6
dk,nsa,2006-02,131000,4.5
dk,nsa,2006-03,128000,4.4
dk,nsa,2006-04,121000,4.2
dk,nsa,2006-05,113000,3.9
dk,nsa,2006-06,109000,3.7
dk,nsa,2006-07,107000,3.7
dk,nsa,2006-08,111000,3.8
dk,nsa,2006-09,105000,3.6
dk,nsa,2006-10,99000,3.4
dk,nsa,2006-11,101000,3.4
dk,nsa,2006-12,109000,3.7
dk,nsa,2007-01,129000,4.4
dk,nsa,2007-02,132000,4.5
dk,nsa,2007-03,126000,4.3
dk,nsa,2007-04,109000,3.7
dk,nsa,2007-05,102000,3.5
dk,nsa,2007-06,106000,3.6
dk,nsa,2007-07,114000,3.9
dk,nsa,2007-08,121000,4.2
dk,nsa,2007-09,112000,3.9
dk,nsa,2007-10,97000,3.3
dk,nsa,2007-11,90000,3.1
dk,nsa,2007-12,87000,3
dk,nsa,2008-01,103000,3.5
dk,nsa,2008-02,99000,3.4
dk,nsa,2008-03,96000,3.3
dk,nsa,2008-04,90000,3.1
dk,nsa,2008-05,89000,3
dk,nsa,2008-06,90000,3
dk,nsa,2008-07,95000,3.2
dk,nsa,2008-08,104000,3.5
dk,nsa,2008-09,101000,3.4
dk,nsa,2008-10,98000,3.3
dk,nsa,2008-11,102000,3.4
dk,nsa,2008-12,112000,3.8
dk,nsa,2009-01,141000,4.8
dk,nsa,2009-02,150000,5.1
dk,nsa,2009-03,168000,5.7
dk,nsa,2009-04,176000,5.9
dk,nsa,2009-05,175000,5.9
dk,nsa,2009-06,181000,6.1
dk,nsa,2009-07,175000,5.9
dk,nsa,2009-08,180000,6
dk,nsa,2009-09,186000,6.3
dk,nsa,2009-10,191000,6.5
dk,nsa,2009-11,197000,6.8
dk,nsa,2009-12,200000,6.9
dk,nsa,2010-01,229000,7.8
dk,nsa,2010-02,228000,7.8
dk,nsa,2010-03,233000,7.9
dk,nsa,2010-04,224000,7.6
dk,nsa,2010-05,211000,7.2
dk,nsa,2010-06,213000,7.2
dk,nsa,2010-07,207000,7.1
dk,nsa,2010-08,215000,7.3
dk,nsa,2010-09,219000,7.4
dk,nsa,2010-10,217000,7.5
dk,nsa,2010-11,220000,7.6
dk,nsa,2010-12,229000,8
dk,sa,1983-01,211000,8.1
dk,sa,1983-02,214000,8.2
dk,sa,1983-03,216000,8.3
dk,sa,1983-04,219000,8.4
dk,sa,1983-05,222000,8.4
dk,sa,1983-06,223000,8.5
dk,sa,1983-07,224000,8.5
dk,sa,1983-08,223000,8.5
dk,sa,1983-09,224000,8.4
dk,sa,1983-10,224000,8.4
dk,sa,1983-11,225000,8.4
dk,sa,1983-12,223000,8.4
dk,sa,1984-01,222000,8.3
dk,sa,1984-02,222000,8.3
dk,sa,1984-03,220000,8.2
dk,sa,1984-04,218000,8.1
dk,sa,1984-05,215000,8
dk,sa,1984-06,214000,8
dk,sa,1984-07,213000,7.9
dk,sa,1984-08,212000,7.8
dk,sa,1984-09,211000,7.8
dk,sa,1984-10,208000,7.7
dk,sa,1984-11,205000,7.6
dk,sa,1984-12,202000,7.4
dk,sa,1985-01,201000,7.4
dk,sa,1985-02,200000,7.3
dk,sa,1985-03,197000,7.2
dk,sa,1985-04,194000,7.1
dk,sa,1985-05,190000,7
dk,sa,1985-06,185000,6.8
dk,sa,1985-07,179000,6.6
dk,sa,1985-08,175000,6.4
dk,sa,1985-09,170000,6.2
dk,sa,1985-10,164000,6
dk,sa,1985-11,159000,5.8
dk,sa,1985-12,154000,5.6
dk,sa,1986-01,149000,5.4
dk,sa,1986-02,145000,5.2
dk,sa,1986-03,142000,5.1
dk,sa,1986-04,139000,5
dk,sa,1986-05,137000,4.9
dk,sa,1986-06,136000,4.9
dk,sa,1986-07,136000,4.9
dk,sa,1986-08,136000,4.9
dk,sa,1986-09,135000,4.9
dk,sa,1986-10,134000,4.8
dk,sa,1986-11,135000,4.9
dk,sa,1986-12,137000,4.9
dk,sa,1987-01,138000,5
dk,sa,1987-02,138000,5
dk,sa,1987-03,138000,5
dk,sa,1987-04,139000,5
dk,sa,1987-05,140000,5
dk,sa,1987-06,139000,5
dk,sa,1987-07,138000,5
dk,sa,1987-08,138000,5
dk,sa,1987-09,139000,5
dk,sa,1987-10,140000,5
dk,sa,1987-11,141000,5
dk,sa,1987-12,141000,5
dk,sa,1988-01,143000,5.1
dk,sa,1988-02,145000,5.2
dk,sa,1988-03,148000,5.2
dk,sa,1988-04,151000,5.3
dk,sa,1988-05,154000,5.4
dk,sa,1988-06,158000,5.6
dk,sa,1988-07,161000,5.7
dk,sa,1988-08,164000,5.8
dk,sa,1988-09,168000,5.9
dk,sa,1988-10,172000,6.1
dk,sa,1988-11,177000,6.2
dk,sa,1988-12,182000,6.4
dk,sa,1989-01,184000,6.5
dk,sa,1989-02,186000,6.6
dk,sa,1989-03,188000,6.7
dk,sa,1989-04,190000,6.7
dk,sa,1989-05,193000,6.8
dk,sa,1989-06,194000,6.9
dk,sa,1989-07,193000,6.8
dk,sa,1989-08,194000,6.9
dk,sa,1989-09,197000,7
dk,sa,1989-10,198000,7
dk,sa,1989-11,199000,7
dk,sa,1989-12,198000,7
dk,sa,1990-01,198000,7
dk,sa,1990-02,200000,7
dk,sa,1990-03,200000,7
dk,sa,1990-04,201000,7
dk,sa,1990-05,202000,7.1
dk,sa,1990-06,203000,7.1
dk,sa,1990-07,206000,7.2
dk,sa,1990-08,207000,7.2
dk,sa,1990-09,208000,7.3
dk,sa,1990-10,209000,7.3
dk,sa,1990-11,210000,7.4
dk,sa,1990-12,211000,7.4
dk,sa,1991-01,212000,7.4
dk,sa,1991-02,214000,7.5
dk,sa,1991-03,217000,7.6
dk,sa,1991-04,220000,7.7
dk,sa,1991-05,222000,7.8
dk,sa,1991-06,225000,7.9
dk,sa,1991-07,227000,7.9
dk,sa,1991-08,229000,8
dk,sa,1991-09,231000,8.1
dk,sa,1991-10,233000,8.1
dk,sa,1991-11,235000,8.2
dk,sa,1991-12,236000,8.2
dk,sa,1992-01,236000,8.2
dk,sa,1992-02,237000,8.3
dk,sa,1992-03,238000,8.3
dk,sa,1992-04,240000,8.3
dk,sa,1992-05,242000,8.4
dk,sa,1992-06,242000,8.4
dk,sa,1992-07,244000,8.5
dk,sa,1992-08,249000,8.7
dk,sa,1992-09,253000,8.8
dk,sa,1992-10,257000,9
dk,sa,1992-11,261000,9.1
dk,sa,1992-12,266000,9.3
dk,sa,1993-01,273000,9.5
dk,sa,1993-02,275000,9.6
dk,sa,1993-03,277000,9.7
dk,sa,1993-04,281000,9.9
dk,sa,1993-05,281000,9.9
dk,sa,1993-06,282000,9.9
dk,sa,1993-07,275000,9.7
dk,sa,1993-08,270000,9.5
dk,sa,1993-09,267000,9.5
dk,sa,1993-10,261000,9.3
dk,sa,1993-11,254000,9.1
dk,sa,1993-12,246000,8.8
dk,sa,1994-01,238000,8.6
dk,sa,1994-02,232000,8.4
dk,sa,1994-03,226000,8.2
dk,sa,1994-04,220000,8
dk,sa,1994-05,216000,7.8
dk,sa,1994-06,212000,7.7
dk,sa,1994-07,209000,7.6
dk,sa,1994-08,206000,7.5
dk,sa,1994-09,204000,7.4
dk,sa,1994-10,201000,7.3
dk,sa,1994-11,199000,7.2
dk,sa,1994-12,197000,7.1
dk,sa,1995-01,194000,7
dk,sa,1995-02,192000,6.9
dk,sa,1995-03,189000,6.8
dk,sa,1995-04,189000,6.8
dk,sa,1995-05,188000,6.8
dk,sa,1995-06,188000,6.8
dk,sa,1995-07,187000,6.7
dk,sa,1995-08,188000,6.7
dk,sa,1995-09,187000,6.7
dk,sa,1995-10,186000,6.6
dk,sa,1995-11,186000,6.7
dk,sa,1995-12,186000,6.6
dk,sa,1996-01,186000,6.6
dk,sa,1996-02,187000,6.7
dk,sa,1996-03,189000,6.7
dk,sa,1996-04,188000,6.7
dk,sa,1996-05,183000,6.5
dk,sa,1996-06,181000,6.4
dk,sa,1996-07,182000,6.5
dk,sa,1996-08,177000,6.3
dk,sa,1996-09,170000,6
dk,sa,1996-10,166000,5.9
dk,sa,1996-11,163000,5.8
dk,sa,1996-12,159000,5.7
dk,sa,1997-01,157000,5.6
dk,sa,1997-02,154000,5.5
dk,sa,1997-03,150000,5.3
dk,sa,1997-04,148000,5.2
dk,sa,1997-05,148000,5.3
dk,sa,1997-06,147000,5.2
dk,sa,1997-07,147000,5.2
dk,sa,1997-08,146000,5.2
dk,sa,1997-09,144000,5.1
dk,sa,1997-10,145000,5.1
dk,sa,1997-11,144000,5.1
dk,sa,1997-12,144000,5.1
dk,sa,1998-01,144000,5.1
dk,sa,1998-02,137000,4.9
dk,sa,1998-03,138000,4.9
dk,sa,1998-04,137000,4.9
dk,sa,1998-05,138000,4.9
dk,sa,1998-06,135000,4.8
dk,sa,1998-07,138000,4.9
dk,sa,1998-08,138000,4.9
dk,sa,1998-09,137000,4.8
dk,sa,1998-10,136000,4.8
dk,sa,1998-11,136000,4.8
dk,sa,1998-12,138000,4.9
dk,sa,1999-01,141000,5
dk,sa,1999-02,141000,5
dk,sa,1999-03,141000,5
dk,sa,1999-04,143000,5
dk,sa,1999-05,141000,5
dk,sa,1999-06,140000,4.9
dk,sa,1999-07,142000,5
dk,sa,1999-08,150000,5.3
dk,sa,1999-09,148000,5.2
dk,sa,1999-10,150000,5.3
dk,sa,1999-11,150000,5.3
dk,sa,1999-12,150000,5.3
dk,sa,2000-01,143000,5
dk,sa,2000-02,131000,4.6
dk,sa,2000-03,127000,4.4
dk,sa,2000-04,126000,4.4
dk,sa,2000-05,128000,4.5
dk,sa,2000-06,124000,4.4
dk,sa,2000-07,118000,4.2
dk,sa,2000-08,114000,4.1
dk,sa,2000-09,113000,4
dk,sa,2000-10,113000,4
dk,sa,2000-11,116000,4.1
dk,sa,2000-12,118000,4.1
dk,sa,2001-01,121000,4.2
dk,sa,2001-02,125000,4.4
dk,sa,2001-03,126000,4.4
dk,sa,2001-04,123000,4.3
dk,sa,2001-05,123000,4.3
dk,sa,2001-06,125000,4.4
dk,sa,2001-07,129000,4.5
dk,sa,2001-08,135000,4.7
dk,sa,2001-09,135000,4.7
dk,sa,2001-10,138000,4.8
dk,sa,2001-11,138000,4.8
dk,sa,2001-12,135000,4.7
dk,sa,2002-01,129000,4.5
dk,sa,2002-02,124000,4.4
dk,sa,2002-03,122000,4.3
dk,sa,2002-04,123000,4.3
dk,sa,2002-05,126000,4.4
dk,sa,2002-06,129000,4.5
dk,sa,2002-07,136000,4.8
dk,sa,2002-08,142000,5
dk,sa,2002-09,141000,5
dk,sa,2002-10,139000,4.9
dk,sa,2002-11,136000,4.8
dk,sa,2002-12,133000,4.7
dk,sa,2003-01,137000,4.8
dk,sa,2003-02,143000,5
dk,sa,2003-03,147000,5.2
dk,sa,2003-04,153000,5.4
dk,sa,2003-05,161000,5.6
dk,sa,2003-06,161000,5.6
dk,sa,2003-07,155000,5.4
dk,sa,2003-08,155000,5.4
dk,sa,2003-09,158000,5.5
dk,sa,2003-10,164000,5.7
dk,sa,2003-11,167000,5.8
dk,sa,2003-12,168000,5.8
dk,sa,2004-01,165000,5.7
dk,sa,2004-02,162000,5.6
dk,sa,2004-03,159000,5.5
dk,sa,2004-04,158000,5.5
dk,sa,2004-05,156000,5.4
dk,sa,2004-06,159000,5.5
dk,sa,2004-07,164000,5.6
dk,sa,2004-08,163000,5.6
dk,sa,2004-09,163000,5.6
dk,sa,2004-10,158000,5.5
dk,sa,2004-11,155000,5.4
dk,sa,2004-12,153000,5.3
dk,sa,2005-01,152000,5.3
dk,sa,2005-02,150000,5.2
dk,sa,2005-03,151000,5.2
dk,sa,2005-04,150000,5.2
dk,sa,2005-05,145000,5
dk,sa,2005-06,143000,5
dk,sa,2005-07,143000,5
dk,sa,2005-08,136000,4.7
dk,sa,2005-09,131000,4.5
dk,sa,2005-10,125000,4.3
dk,sa,2005-11,121000,4.2
dk,sa,2005-12,119000,4.1
dk,sa,2006-01,119000,4.1
dk,sa,2006-02,121000,4.2
dk,sa,2006-03,121000,4.2
dk,sa,2006-04,121000,4.2
dk,sa,2006-05,119000,4.1
dk,sa,2006-06,116000,4
dk,sa,2006-07,112000,3.8
dk,sa,2006-08,109000,3.7
dk,sa,2006-09,106000,3.6
dk,sa,2006-10,105000,3.6
dk,sa,2006-11,107000,3.6
dk,sa,2006-12,113000,3.8
dk,sa,2007-01,117000,4
dk,sa,2007-02,122000,4.2
dk,sa,2007-03,119000,4.1
dk,sa,2007-04,110000,3.8
dk,sa,2007-05,108000,3.7
dk,sa,2007-06,109000,3.7
dk,sa,2007-07,113000,3.9
dk,sa,2007-08,114000,3.9
dk,sa,2007-09,109000,3.8
dk,sa,2007-10,102000,3.5
dk,sa,2007-11,98000,3.4
dk,sa,2007-12,95000,3.3
dk,sa,2008-01,97000,3.3
dk,sa,2008-02,96000,3.3
dk,sa,2008-03,93000,3.2
dk,sa,2008-04,91000,3.1
dk,sa,2008-05,92000,3.1
dk,sa,2008-06,92000,3.1
dk,sa,2008-07,95000,3.2
dk,sa,2008-08,98000,3.3
dk,sa,2008-09,100000,3.4
dk,sa,2008-10,104000,3.5
dk,sa,2008-11,110000,3.7
dk,sa,2008-12,119000,4
dk,sa,2009-01,129000,4.3
dk,sa,2009-02,139000,4.7
dk,sa,2009-03,157000,5.3
dk,sa,2009-04,173000,5.8
dk,sa,2009-05,179000,6.1
dk,sa,2009-06,185000,6.2
dk,sa,2009-07,181000,6.1
dk,sa,2009-08,180000,6.1
dk,sa,2009-09,191000,6.5
dk,sa,2009-10,202000,6.9
dk,sa,2009-11,209000,7.2
dk,sa,2009-12,209000,7.2
dk,sa,2010-01,206000,7.1
dk,sa,2010-02,209000,7.1
dk,sa,2010-03,216000,7.3
dk,sa,2010-04,222000,7.5
dk,sa,2010-05,220000,7.4
dk,sa,2010-06,220000,7.5
dk,sa,2010-07,215000,7.3
dk,sa,2010-08,214000,7.3
dk,sa,2010-09,222000,7.6
dk,sa,2010-10,228000,7.9
dk,sa,2010-11,232000,8
dk,sa,2010-12,238000,8.2
dk,trend,1983-01,212000,8.1
dk,trend,1983-02,214000,8.2
dk,trend,1983-03,216000,8.3
dk,trend,1983-04,219000,8.4
dk,trend,1983-05,222000,8.4
dk,trend,1983-06,223000,8.5
dk,trend,1983-07,224000,8.5
dk,trend,1983-08,223000,8.5
dk,trend,1983-09,224000,8.4
dk,trend,1983-10,224000,8.4
dk,trend,1983-11,224000,8.4
dk,trend,1983-12,223000,8.4
dk,trend,1984-01,222000,8.3
dk,trend,1984-02,222000,8.3
dk,trend,1984-03,220000,8.2
dk,trend,1984-04,217000,8.1
dk,trend,1984-05,215000,8
dk,trend,1984-06,214000,7.9
dk,trend,1984-07,213000,7.9
dk,trend,1984-08,212000,7.8
dk,trend,1984-09,211000,7.8
dk,trend,1984-10,208000,7.7
dk,trend,1984-11,205000,7.6
dk,trend,1984-12,202000,7.5
dk,trend,1985-01,201000,7.4
dk,trend,1985-02,200000,7.3
dk,trend,1985-03,197000,7.2
dk,trend,1985-04,194000,7.1
dk,trend,1985-05,190000,7
dk,trend,1985-06,185000,6.8
dk,trend,1985-07,180000,6.6
dk,trend,1985-08,175000,6.4
dk,trend,1985-09,170000,6.2
dk,trend,1985-10,164000,6
dk,trend,1985-11,159000,5.8
dk,trend,1985-12,154000,5.6
dk,trend,1986-01,149000,5.4
dk,trend,1986-02,145000,5.2
dk,trend,1986-03,142000,5.1
dk,trend,1986-04,139000,5
dk,trend,1986-05,137000,4.9
dk,trend,1986-06,136000,4.9
dk,trend,1986-07,136000,4.9
dk,trend,1986-08,136000,4.9
dk,trend,1986-09,135000,4.9
dk,trend,1986-10,135000,4.9
dk,trend,1986-11,135000,4.9
dk,trend,1986-12,137000,4.9
dk,trend,1987-01,138000,5
dk,trend,1987-02,138000,5
dk,trend,1987-03,139000,5
dk,trend,1987-04,139000,5
dk,trend,1987-05,139000,5
dk,trend,1987-06,139000,5
dk,trend,1987-07,138000,5
dk,trend,1987-08,138000,5
dk,trend,1987-09,139000,5
dk,trend,1987-10,140000,5
dk,trend,1987-11,141000,5
dk,trend,1987-12,141000,5
dk,trend,1988-01,143000,5.1
dk,trend,1988-02,145000,5.2
dk,trend,1988-03,148000,5.2
dk,trend,1988-04,151000,5.3
dk,trend,1988-05,154000,5.4
dk,trend,1988-06,158000,5.6
dk,trend,1988-07,161000,5.7
dk,trend,1988-08,164000,5.8
dk,trend,1988-09,168000,5.9
dk,trend,1988-10,172000,6.1
dk,trend,1988-11,177000,6.2
dk,trend,1988-12,181000,6.4
dk,trend,1989-01,184000,6.5
dk,trend,1989-02,186000,6.6
dk,trend,1989-03,188000,6.7
dk,trend,1989-04,190000,6.7
dk,trend,1989-05,193000,6.8
dk,trend,1989-06,194000,6.9
dk,trend,1989-07,194000,6.9
dk,trend,1989-08,195000,6.9
dk,trend,1989-09,197000,7
dk,trend,1989-10,199000,7
dk,trend,1989-11,199000,7
dk,trend,1989-12,198000,7
dk,trend,1990-01,199000,7
dk,trend,1990-02,200000,7
dk,trend,1990-03,200000,7
dk,trend,1990-04,201000,7
dk,trend,1990-05,202000,7.1
dk,trend,1990-06,203000,7.1
dk,trend,1990-07,205000,7.2
dk,trend,1990-08,207000,7.2
dk,trend,1990-09,208000,7.3
dk,trend,1990-10,209000,7.3
dk,trend,1990-11,210000,7.4
dk,trend,1990-12,211000,7.4
dk,trend,1991-01,212000,7.4
dk,trend,1991-02,214000,7.5
dk,trend,1991-03,217000,7.6
dk,trend,1991-04,220000,7.7
dk,trend,1991-05,222000,7.8
dk,trend,1991-06,225000,7.9
dk,trend,1991-07,227000,7.9
dk,trend,1991-08,229000,8
dk,trend,1991-09,231000,8.1
dk,trend,1991-10,233000,8.1
dk,trend,1991-11,235000,8.2
dk,trend,1991-12,236000,8.2
dk,trend,1992-01,236000,8.2
dk,trend,1992-02,237000,8.3
dk,trend,1992-03,238000,8.3
dk,trend,1992-04,240000,8.3
dk,trend,1992-05,241000,8.4
dk,trend,1992-06,242000,8.4
dk,trend,1992-07,245000,8.5
dk,trend,1992-08,249000,8.7
dk,trend,1992-09,253000,8.8
dk,trend,1992-10,257000,9
dk,trend,1992-11,261000,9.1
dk,trend,1992-12,267000,9.3
dk,trend,1993-01,272000,9.5
dk,trend,1993-02,275000,9.6
dk,trend,1993-03,277000,9.7
dk,trend,1993-04,279000,9.8
dk,trend,1993-05,280000,9.8
dk,trend,1993-06,278000,9.8
dk,trend,1993-07,275000,9.7
dk,trend,1993-08,270000,9.5
dk,trend,1993-09,265000,9.4
dk,trend,1993-10,260000,9.2
dk,trend,1993-11,253000,9
dk,trend,1993-12,246000,8.8
dk,trend,1994-01,238000,8.5
dk,trend,1994-02,232000,8.3
dk,trend,1994-03,226000,8.2
dk,trend,1994-04,220000,8
dk,trend,1994-05,216000,7.8
dk,trend,1994-06,212000,7.7
dk,trend,1994-07,209000,7.6
dk,trend,1994-08,206000,7.5
dk,trend,1994-09,204000,7.4
dk,trend,1994-10,201000,7.3
dk,trend,1994-11,199000,7.2
dk,trend,1994-12,197000,7.1
dk,trend,1995-01,194000,7
dk,trend,1995-02,192000,6.9
dk,trend,1995-03,190000,6.8
dk,trend,1995-04,189000,6.8
dk,trend,1995-05,188000,6.8
dk,trend,1995-06,188000,6.7
dk,trend,1995-07,188000,6.7
dk,trend,1995-08,188000,6.7
dk,trend,1995-09,188000,6.7
dk,trend,1995-10,187000,6.7
dk,trend,1995-11,186000,6.7
dk,trend,1995-12,186000,6.7
dk,trend,1996-01,186000,6.7
dk,trend,1996-02,188000,6.7
dk,trend,1996-03,188000,6.7
dk,trend,1996-04,186000,6.6
dk,trend,1996-05,183000,6.5
dk,trend,1996-06,180000,6.4
dk,trend,1996-07,178000,6.3
dk,trend,1996-08,175000,6.2
dk,trend,1996-09,168000,6
dk,trend,1996-10,165000,5.9
dk,trend,1996-11,162000,5.8
dk,trend,1996-12,159000,5.6
dk,trend,1997-01,157000,5.6
dk,trend,1997-02,153000,5.4
dk,trend,1997-03,150000,5.3
dk,trend,1997-04,148000,5.2
dk,trend,1997-05,147000,5.2
dk,trend,1997-06,147000,5.2
dk,trend,1997-07,147000,5.2
dk,trend,1997-08,145000,5.2
dk,trend,1997-09,144000,5.1
dk,trend,1997-10,144000,5.1
dk,trend,1997-11,144000,5.1
dk,trend,1997-12,144000,5.1
dk,trend,1998-01,142000,5
dk,trend,1998-02,137000,4.9
dk,trend,1998-03,136000,4.8
dk,trend,1998-04,136000,4.8
dk,trend,1998-05,137000,4.9
dk,trend,1998-06,137000,4.8
dk,trend,1998-07,137000,4.8
dk,trend,1998-08,137000,4.9
dk,trend,1998-09,136000,4.8
dk,trend,1998-10,136000,4.8
dk,trend,1998-11,136000,4.8
dk,trend,1998-12,138000,4.9
dk,trend,1999-01,141000,5
dk,trend,1999-02,141000,5
dk,trend,1999-03,142000,5
dk,trend,1999-04,142000,5
dk,trend,1999-05,141000,5
dk,trend,1999-06,140000,4.9
dk,trend,1999-07,142000,5
dk,trend,1999-08,147000,5.2
dk,trend,1999-09,148000,5.2
dk,trend,1999-10,149000,5.3
dk,trend,1999-11,150000,5.3
dk,trend,1999-12,149000,5.3
dk,trend,2000-01,143000,5
dk,trend,2000-02,132000,4.6
dk,trend,2000-03,126000,4.4
dk,trend,2000-04,126000,4.4
dk,trend,2000-05,127000,4.5
dk,trend,2000-06,124000,4.4
dk,trend,2000-07,118000,4.2
dk,trend,2000-08,114000,4.1
dk,trend,2000-09,113000,4
dk,trend,2000-10,114000,4
dk,trend,2000-11,116000,4.1
dk,trend,2000-12,118000,4.1
dk,trend,2001-01,121000,4.2
dk,trend,2001-02,125000,4.4
dk,trend,2001-03,126000,4.4
dk,trend,2001-04,123000,4.3
dk,trend,2001-05,123000,4.3
dk,trend,2001-06,125000,4.4
dk,trend,2001-07,129000,4.5
dk,trend,2001-08,134000,4.7
dk,trend,2001-09,136000,4.7
dk,trend,2001-10,138000,4.7
dk,trend,2001-11,138000,4.8
dk,trend,2001-12,135000,4.7
dk,trend,2002-01,129000,4.5
dk,trend,2002-02,125000,4.4
dk,trend,2002-03,122000,4.3
dk,trend,2002-04,123000,4.3
dk,trend,2002-05,126000,4.4
dk,trend,2002-06,129000,4.5
dk,trend,2002-07,136000,4.8
dk,trend,2002-08,142000,5
dk,trend,2002-09,141000,5
dk,trend,2002-10,139000,4.9
dk,trend,2002-11,136000,4.8
dk,trend,2002-12,134000,4.7
dk,trend,2003-01,137000,4.8
dk,trend,2003-02,143000,5
dk,trend,2003-03,148000,5.2
dk,trend,2003-04,153000,5.4
dk,trend,2003-05,161000,5.6
dk,trend,2003-06,161000,5.6
